siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
308335983,00083,30833598300083,O,2023-12-03,NN,,,2025-12-06T03:26:47.297,true,A,O,,1985-02-01,5710,REAL PROFES CABLAG ELECTR,RPCE,,,,,,,,,,26.11Z,NAFRev2,,N,,03,2023,00083,2025-12-06T05:25:38.149,PME,2023,BATIMENT E1,1900,,,ROUTE,DES CRETES,06560,VALBONNE,,06152,,,061520090_B,1026262.2982006948,6289300.841990724,A,,,,,26.11Z,NAFRev2,O,26.51Y
308636752,00021,30863675200021,O,1900-01-01,NN,,,2025-12-05T15:58:29.766,true,A,O,,1976-01-01,5710,ERE ETUDES ET REALISATIONS ELECTRONIQUES,,,,,,,,,,,26.11Z,NAFRev2,,,,NN,,00021,2025-12-06T06:43:59.92,,,,,,,,ZONE INDUSTRIELLE,49160,LONGUE-JUMELLES,,49180,,,49180C912_C,,,A,,,,,26.11Z,NAFRev2,N,26.11Y
309857795,00038,30985779500038,O,1989-06-27,NN,,,2025-12-05T16:33:02.913,true,A,O,,1977-01-01,5499,TEPA,,,,,,,,,,,26.11Z,NAFRev2,,,,NN,,00038,2025-12-06T08:43:22.363,PME,2023,,21,,,RUE,FREDERICK LEMAITRE,75020,PARIS,,75120,,,751203836_B,655431.6045076016,6863974.710982605,A,,,,,26.11Z,NAFRev2,O,26.11Y
312940307,00019,31294030700019,O,1978-01-01,01,2023,,2025-12-05T16:49:52.302,true,A,O,,1978-01-01,5499,SREI,,,,,,,,,,,26.11Z,NAFRev2,,N,,01,2023,00019,2025-12-06T07:21:47.092,PME,2023,,2,,,RUE,DU CANAL,21470,BRAZEY-EN-PLAINE,,21103,,,211030120_B,868078.4821489257,6673230.767467389,A,,,,,26.11Z,NAFRev2,O,26.11Y
314578865,00029,31457886500029,O,1983-08-01,NN,,2611ZA,2025-12-06T04:43:58.327,true,A,O,,1978-01-01,1000,,,M,BOISSY,,PIERRE,,,,PIERRE,,26.11Z,NAFRev2,,,,NN,,00029,2025-12-06T05:19:59.084,PME,2023,,16,,,RUE,DE LONGPONT,91360,VILLEMOISSON-SUR-ORGE,,91667,,,916678c2go0_B,650527.370613558,6840953.256563496,A,,,,AUDIO CONCEPT SYSTEMS,26.11Z,NAFRev2,N,26.11Y
314604976,00022,31460497600022,O,1988-01-07,NN,,,2025-12-05T16:15:50.274,true,A,O,,1978-01-01,5710,CELEM,,,,,,,,,,,26.11Z,NAFRev2,,N,,NN,,00022,2025-12-06T08:52:20.583,PME,2023,LE VILLAGE,,,,,,34320,FOS,,34104,,,,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
315143941,00039,31514394100039,O,1989-12-29,02,2023,,2025-12-05T18:35:48.052,true,A,O,,1979-01-01,5710,J.B.G. METAFIX,,,,,,,,,,,26.11Z,NAFRev2,,,,02,2023,00039,2025-12-06T07:29:29.987,PME,2023,ZONE INDUSTRIELLE,,,,,ZI LA ROSERAIE,80500,MONTDIDIER,,80561,,,,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
315782128,00062,31578212800062,O,2018-01-01,NN,,,2025-12-05T19:55:21.996,true,A,O,,1979-01-01,5710,CLIPSOL,,,,,,,,,,,26.11Z,NAFRev2,,N,,NN,,00062,2025-12-06T09:01:43.178,,,,8,,,RUE,BERJON,69009,LYON,,69389,,,693890895_B,839857.7033230463,6521371.379037839,A,,,,,26.11Z,NAFRev2,N,26.11Y
316432129,00013,31643212900013,O,1979-01-01,NN,,,2025-12-06T00:08:31.644,true,A,O,,1979-01-01,3220,TRASFOR,,,,,,,,,,,26.11Z,NAFRev2,,,,NN,,00013,2025-12-06T08:06:10.303,PME,2023,,,,,,MOLLINAZZO DI MONTEGIO,,,,,99140,SUISSE,,,,A,,,,,26.11Z,NAFRev2,N,26.11Y
316973015,00068,31697301500068,O,2019-04-01,22,2023,,2025-12-05T21:12:36.825,true,A,O,,1979-01-01,5710,BREIZELEC,,,,,,,,,,,33.13Z,NAFRev2,,N,,22,2023,00068,2025-12-06T05:25:38.214,PME,2023,ZAC,,,,,PENN AR ROZ,29150,CHATEAULIN,,29026,,,,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
318354420,00032,31835442000032,P,2011-06-06,12,2023,,2025-12-06T00:09:58.13,true,A,P,,1980-01-01,5710,LE CIRCUIT LYONNAIS,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],26.11Z,NAFRev2,,N,,12,2023,00032,2025-12-06T07:03:52.441,PME,2023,[ND],[ND],[ND],[ND],[ND],[ND],[ND],BRIGNAIS,,69027,,,[ND],[ND],[ND],A,,,,,26.11Z,NAFRev2,O,26.11Y
318949286,00021,31894928600021,O,1980-10-01,03,2023,,2025-12-06T04:24:08.822,true,A,O,,1980-10-01,5710,SOCIMET,,,,,,,,,,,26.11Z,NAFRev2,,,,03,2023,00021,2025-12-06T10:26:06.274,PME,2023,BIS,40,,,RTE,DE PAGNY LE CHATEAU,21250,SEURRE,,21607,,,,,,A,,,,,26.11Z,NAFRev2,N,26.11Y
321692907,00025,32169290700025,O,1982-01-20,12,2023,,2025-12-06T00:22:30.639,true,A,O,,1981-05-01,5599,COMPOSANTS CIRCUITS IMPRIMES EUROLAM,,,,,,,,,,,46.69B,NAFRev2,,N,,21,2023,00025,2025-12-06T05:44:43.158,ETI,2023,ZONE INDUSTRIELLE,9,,,RUE,MARCELLIN BERTHELOT,92160,ANTONY,,92002,,,920026131_B,649586.7339572946,6848564.101482405,A,,,,,26.11Z,NAFRev2,O,26.11Y
321736357,00021,32173635700021,O,1981-05-01,NN,,,2025-12-06T03:59:27.141,false,A,O,,1981-04-23,5499,POWER INDUSTRY,,,,,,,,,,,26.11Z,NAFRev2,,,,NN,,00047,2025-12-06T06:11:35.553,PME,2023,,33,,,RUE,DE LA MULATIERE,42100,SAINT-ETIENNE,,42218,,,422186370_B,808968.1431693509,6482356.222758239,A,,,,,26.11Z,NAFRev2,N,26.11Y
321736357,00047,32173635700047,O,2008-11-01,NN,,,2025-12-05T16:10:38.061,true,A,O,,1981-04-23,5499,POWER INDUSTRY,,,,,,,,,,,26.11Z,NAFRev2,,,,NN,,00047,2025-12-06T06:11:35.553,PME,2023,,14,,,AVENUE,PAUL LANGEVIN,95220,HERBLAY-SUR-SEINE,,95306,,,953061103_B,639236.4619068023,6878765.180824047,A,,,,,26.11Z,NAFRev2,O,26.11Y
322625534,00027,32262553400027,O,2025-05-05,NN,,,2025-12-06T04:13:05.771,true,A,O,,1981-09-01,5710,SOLEMS,,,,,,,,,,,26.11Z,NAFRev2,,N,,02,2023,00027,2025-12-06T09:44:36.729,PME,2023,BATIMENT B2,15,,,RUE,LOUIS LUMIERE,91240,SAINT-MICHEL-SUR-ORGE,,91570,,,915701072_B,649167.83,6836695.04,A,,,,,26.11Z,NAFRev2,N,26.11Y
323514240,00023,32351424000023,O,1999-12-31,21,2023,,2025-12-06T04:40:10.055,true,A,O,,1981-04-29,5710,TEKSCEND PHOTOMASK FRANCE,,,,,,,,,,,26.11Z,NAFRev2,,N,,21,2023,00023,2025-12-06T06:10:39.64,PME,2023,,224,,,BOULEVARD,JOHN KENNEDY,91100,CORBEIL-ESSONNES,,91174,,,911742380_B,661455.0037952818,6830465.036971751,A,,,,,26.11Z,NAFRev2,O,26.11Y
325685139,00017,32568513900017,O,1982-10-01,41,2023,,2025-12-06T04:46:10.463,true,A,O,,1982-10-01,5710,AXON CABLE,,,,,,,,,,,27.32Z,NAFRev2,,N,,41,2023,00017,2025-12-06T05:25:29.658,ETI,2023,,2,,,ROUTE,DE CHALONS,51210,MONTMIRAIL,,51380,,,513800075_B,741100.7475639563,6863735.895119146,A,,,,,26.11Z,NAFRev2,O,26.11Y
325685139,00033,32568513900033,O,2009-02-28,03,2023,,2025-12-05T15:52:22.311,false,A,O,,1982-10-01,5710,AXON CABLE,,,,,,,,,,,27.32Z,NAFRev2,,N,,41,2023,00017,2025-12-06T05:25:29.658,ETI,2023,,,,,HAM,LA CHAUSSEE,51210,MECRINGES,,51359,,,,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
325685139,00041,32568513900041,O,2015-06-30,11,2023,,2025-12-06T03:42:05.312,false,A,O,,1982-10-01,5710,AXON CABLE,,,,,,,,,,,27.32Z,NAFRev2,,N,,41,2023,00017,2025-12-06T05:25:29.658,ETI,2023,,,,,RUELLE,DU DONJON,51270,ORBAIS-L'ABBAYE,,51416,,,514160081_B,751204.709856054,6872478.826571992,A,,,,,26.11Z,NAFRev2,O,26.11Y
325685139,00058,32568513900058,O,2018-01-01,01,2023,,2025-12-05T20:46:02.046,false,A,O,,1982-10-01,5710,AXON CABLE,,,,,,,,,,,27.32Z,NAFRev2,,N,,41,2023,00017,2025-12-06T05:25:29.658,ETI,2023,,,,,RUE,LOUIS NEEL,51430,BEZANNES,,51058,,,510580249_B,773202.993985101,6903194.844271112,A,,,,,26.11Z,NAFRev2,O,26.11Y
328898267,00021,32889826700021,O,2013-09-02,12,2023,2630ZZ,2025-12-05T22:31:42.506,true,A,O,,1984-01-01,5710,ATELIERS ELECTRO MECANIQUES VAYRAC AEM,AEM,,,,,,,,,,26.11Z,NAFRev2,,N,,12,2023,00021,2025-12-06T06:22:07.555,PME,2023,,,,,,ZA LES VIEILLES VIGNES,46500,RIGNAC,,46238,,,,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
329734727,00046,32973472700046,O,2016-07-01,01,2023,,2025-12-06T04:12:38.103,true,A,O,,1984-05-15,5499,COMPUTER DIALYSIS FRANCE,CDF,,,,,,,,,,26.11Z,NAFRev2,,,,01,2023,00046,2025-12-06T07:50:52.607,PME,2023,,15,,,RUE,JEAN MOULIN,92400,COURBEVOIE,,92026,,,920264737_B,646622.2237532104,6867582.681180809,A,CDF,,,COMPUUTER DIALYSIS FRANCE,26.11Z,NAFRev2,O,26.11Y
329816623,00022,32981662300022,O,2006-08-01,21,2023,,2025-12-06T03:56:07.009,true,A,O,,1984-04-25,5710,BEAUC REALIS ETUD ELECTRO BREE,BREE,,,,,,,,,,26.11Z,NAFRev2,,N,,21,2023,00022,2025-12-06T05:15:21.404,ETI,2023,,6,,,ROUTE,DE BRIARRES,45390,PUISEAUX,,45258,,,452580140_B,658605.2728680528,6791297.322009295,A,,,,,26.11Z,NAFRev2,O,26.12Y
329816623,00030,32981662300030,O,2011-09-09,11,2023,,2025-12-06T00:40:01.411,false,A,O,,1984-04-25,5710,BEAUC REALIS ETUD ELECTRO BREE,BREE,,,,,,,,,,26.11Z,NAFRev2,,N,,21,2023,00022,2025-12-06T05:15:21.404,ETI,2023,,18,,,RUE,PIERRE COT,71100,CHALON-SUR-SAONE,,71076,,,710765848_B,841817.7670356862,6636516.825625648,A,,,,,26.11Z,NAFRev2,O,26.12Y
330026659,00012,33002665900012,O,1984-04-01,02,2023,2611ZA,2025-12-06T03:04:18.669,true,A,O,,1984-04-01,5499,SOC EXPLOITATION PUZENAT FILS,,,,,,,,,,,26.11Z,NAFRev2,,,,02,2023,00012,2025-12-06T05:15:33.279,PME,2023,,57,,,RUE,ALEXANDRE SOLJENITSYNE,91000,EVRY-COURCOURONNES,,91228,,,,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
330034802,00018,33003480200018,O,1984-06-15,NN,,2611ZA,2025-12-05T17:52:39.107,true,A,O,,1984-06-15,5499,CIVAM,,,,,,,,,,,26.11Z,NAFRev2,,,,NN,,00018,2025-12-06T06:30:49.807,PME,2023,,14,,,AVENUE,DU 11 NOVEMBRE 1918,94340,JOINVILLE-LE-PONT,,94042,,,94042c0eu_B,661642.6636781319,6857782.193597375,A,,,,,26.11Z,NAFRev2,N,26.11Y
330822792,00033,33082279200033,O,1994-12-01,NN,,2611ZA,2025-12-06T04:34:47.508,true,A,O,,1984-06-01,1000,,,M,GUERREIRO,,JOSE,CELESTINO,,,JOSE,,26.11Z,NAFRev2,,,,NN,,00033,2025-12-06T05:41:31.069,PME,2023,,37,,,RUE,D’ORSAY,91470,LIMOURS,,91338,,,913380750_B,631813.622825853,6839523.872799541,A,,,,,26.11Z,NAFRev2,N,26.11Y
331335869,00029,33133586900029,O,1990-01-01,NN,,2611ZA,2025-12-05T16:29:18.053,true,A,O,,1984-10-08,1000,,,M,PARTY,,PATRICK,MAGLOIRE,,,PATRICK,,26.11Z,NAFRev2,,,,NN,,00029,2025-12-06T08:02:13.975,PME,2023,,,,,QUARTIER,REGALE,97270,SAINT-ESPRIT,,97223,,,97223glfp6v_B,725428.1149294813,1608496.035481631,A,,,,,26.11Z,NAFRev2,N,26.11Y
332160712,00037,33216071200037,O,1997-05-01,NN,,,2025-12-05T16:56:49.812,true,A,O,,1985-02-01,5499,MICRO ELECTRONIQUE VANDER ELST,MEV,,,,,,,,,,26.11Z,NAFRev2,,,,NN,,00037,2025-12-06T08:38:24.55,PME,2023,,10,B,,RTE,D AX,31120,PORTET SUR GARONNE,,31433,,,314330020_C,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
332467141,00021,33246714100021,O,1994-08-26,21,2023,,2025-12-05T21:43:40.255,true,A,O,,1985-04-11,5710,C S I - SUD OUEST COMPOSANTS ET SUBSTRATS D'INTERCONNEXION SUD O UEST,,,,,,,,,,,26.11Z,NAFRev2,,,,21,2023,00021,2025-12-06T05:25:20.993,PME,2023,,143,,,CHEMIN,DE FENOUILLET,31200,TOULOUSE,,31555,,,315553238_B,571818.4420294354,6285423.060730946,A,,,,,26.11Z,NAFRev2,O,26.11Y
333856565,00044,33385656500044,O,2022-02-07,NN,,2611ZA,2025-12-05T16:03:40.154,true,A,O,,1985-10-07,5499,A.A. ADVANCE ASSOCIES,,,,,,,,,,,26.11Z,NAFRev2,,N,,NN,,00044,2025-12-06T10:51:51.763,PME,2023,,78,,,CHEMIN,DE LA BATIE,69930,SAINT-LAURENT-DE-CHAMOUSSET,,69220,,,692200082_B,814523.7838563885,6516005.452826726,A,,,,,26.11Z,NAFRev2,N,26.11Y
334835709,00034,33483570900034,O,1986-09-01,42,2023,,2025-12-06T03:23:38.801,true,A,O,,1986-01-01,5710,LYNRED,,,,,,,,,,,26.11Z,NAFRev2,,N,,42,2023,00034,2025-12-06T05:25:38.343,ETI,2023,,,,,ROUTE,DE VALENCE,38113,VEUREY-VOROIZE,,38540,,,385400314_B,905868.6755303539,6465845.109052494,A,,,,,26.11Z,NAFRev2,O,26.11Y
334835709,00042,33483570900042,O,2014-04-01,21,2023,,2025-12-06T03:23:38.776,false,A,O,,1986-01-01,5710,LYNRED,,,,,,,,,,,26.11Z,NAFRev2,,N,,42,2023,00034,2025-12-06T05:25:38.343,ETI,2023,,,,,AVENUE,DE LA VAUVE,91120,PALAISEAU,,91477,,,914775040_B,641272.0739266846,6846416.367897644,A,,,,,26.11Z,NAFRev2,O,26.11Y
335187696,00034,33518769600034,O,1988-06-23,32,2023,,2025-12-06T03:18:22.663,true,A,O,,1986-04-01,5710,LINXENS FRANCE,,,,,,,,,,,26.11Z,NAFRev2,,N,,32,2023,00034,2025-12-06T05:14:33.725,ETI,2023,,37,,,RUE,DES CLOSEAUX,78200,MANTES-LA-JOLIE,,78361,,,783610510_B,603663.8832692506,6877665.9387417445,A,LINXENS FRANCE,,,,26.11Z,NAFRev2,O,26.11Y
337606032,00015,33760603200015,O,1986-04-01,NN,,2611ZA,2025-12-05T16:29:30.054,true,A,O,,1986-04-01,5499,SARL CIRCUITS IMPRIMES DU BUGEY,,,,,,,,,,,26.11Z,NAFRev2,,,,NN,,00015,2025-12-06T08:38:02.834,PME,2023,,,,,HAM,DE NEYRIEU,01300,GROSLEE-SAINT-BENOIT,,01338,,,,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
338070352,00061,33807035200061,O,2004-07-07,22,2023,,2025-12-06T04:59:41.406,true,A,O,,1986-04-14,5599,EGIDE,,,,,,,,,,,26.11Z,NAFRev2,,N,,22,2023,00061,2025-12-06T06:03:22.065,PME,2023,QUA DE L USINE,,,,,LE SACTAR,84500,BOLLENE,,84019,,,8401906kk3m_B,838340.0353697353,6357954.580307684,A,,,,,26.11Z,NAFRev2,O,26.11Y
338731326,00025,33873132600025,O,1987-04-14,11,2023,,2025-12-06T04:55:32.571,true,A,O,,1986-09-01,5710,CIRETEC,,,,,,,,,,,26.11Z,NAFRev2,,N,,11,2023,00025,2025-12-06T08:00:10.656,ETI,2023,ZONE D'ACTIVITE,1,,,RUE,JEAN MONNET,45130,SAINT-AY,,45269,,,452690212_B,607103.9819096993,6752243.468000369,A,,,,,26.11Z,NAFRev2,O,26.11Y
338807415,00033,33880741500033,O,2025-02-06,NN,,,2025-12-05T16:30:40.816,true,A,O,,1986-08-20,5710,AGC MULTI MATERIAL EUROPE SASU,,,,,,,,,,,26.11Z,NAFRev2,,N,,03,2023,00033,2025-12-06T08:07:12.663,ETI,2023,,25,,,RUE,DU LYONNAIS,69800,SAINT-PRIEST,,69290,,,692900970_B,849127.04,6512801.33,A,,,,,26.11Z,NAFRev2,N,26.11Y
339221525,00027,33922152500027,O,2006-09-18,12,2023,,2025-12-05T19:28:19.105,true,A,O,,1986-09-01,5710,SOCIETE ELOYSIENNE DE MONTAGE ELECTRONIQUE,SEME,,,,,,,,,,26.11Z,NAFRev2,,N,,12,2023,00027,2025-12-06T08:36:35.957,PME,2023,ZI DE LA BRANDE,1,,,RUE,DU PROGRES,03600,COMMENTRY,,03082,,,030820800_B,680243.0185807382,6577485.499138397,A,,,,,26.11Z,NAFRev2,O,26.11Y
339226532,00044,33922653200044,O,2000-06-05,NN,,,2025-12-05T15:58:27.822,false,A,O,,1986-10-01,5710,JENOPTEC,,,,,,,,,,,27.31Z,NAFRev2,,N,,12,2023,00069,2025-12-06T10:53:34.434,PME,2023,,,,,RUE,DE LA VIGNERIE,14160,DIVES-SUR-MER,,14225,,,142250880_B,474883.7433349618,6913025.591214136,A,,,,,26.11Z,NAFRev2,N,26.11Y
339226532,00069,33922653200069,O,2020-11-20,12,2023,,2025-12-06T04:39:28.728,true,A,O,,1986-10-01,5710,JENOPTEC,,,,,,,,,,,27.31Z,NAFRev2,,N,,12,2023,00069,2025-12-06T10:53:34.434,PME,2023,,348,,,RUE,HELENE BOUCHER,78530,BUC,,78117,,,781170173_B,635525.398413281,6852112.996449997,A,JENOPTEC,,,,26.11Z,NAFRev2,O,26.11Y
339765448,00016,33976544800016,O,1986-12-17,21,2023,,2025-12-06T00:08:46.216,true,A,O,,1986-12-17,5710,CIRCUITS IMPRIMES DE BELLEME,CIBEL,,,,,,,,,,26.11Z,NAFRev2,,N,,21,2023,00016,2025-12-06T05:17:01.511,PME,2023,,,,,,ZI ZONE INDUSTRIELLE,61130,BELLEME,,61038,,,,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
340859776,00049,34085977600049,O,1995-10-16,11,2023,,2025-12-05T20:33:26.495,true,A,O,,1987-03-01,5710,"DIGITAL RESEARCH IN ELECTRONICS, ACOUSTICS AND MUSIC",DREAM SAS,,,,,,,,,,26.11Z,NAFRev2,,N,,11,2023,00049,2025-12-06T09:10:05.02,PME,2023,ZONE INDUSTRIELLE,,,,,AU CHAILLY,21140,SEMUR-EN-AUXOIS,,21603,,,21603B017_C,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
341459386,00171,34145938600171,O,1991-11-19,42,2023,,2025-12-05T18:34:37.527,false,A,O,,1987-05-15,5710,STMICROELECTRONICS FRANCE,,,,,,,,,,,26.11Z,NAFRev2,,N,,51,2023,00320,2025-12-06T05:26:36.909,GE,2023,,850,,,RUE,JEAN MONNET,38920,CROLLES,,38140,,,381400485_B,926609.9108632721,6467423.019210409,A,,,,,26.11Z,NAFRev2,O,26.11Y
341459386,00296,34145938600296,O,2022-03-14,12,2023,,2025-12-05T16:09:34.243,false,A,O,,1987-05-15,5710,STMICROELECTRONICS FRANCE,,,,,,,,,,,26.11Z,NAFRev2,,N,,51,2023,00320,2025-12-06T05:26:36.909,GE,2023,,34,,,RUE,DE LA CROIX DE FER,78100,SAINT-GERMAIN-EN-LAYE,,78551,,,,,,A,,,,,26.11Z,NAFRev2,O,26.11Y
