siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
319159877,00053,31915987700053,O,1995-12-01,32,2023,,2025-12-05T19:07:55.852,false,A,O,,1980-05-13,5710,THALES LAS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00111,2025-12-12T13:09:40.332,GE,2023,,,,,,ZI DU MONT JARRET,76520,YMARE,,76753,,,,,,A,,,,,26.51A,NAFRev2,O,26.51Y
319159877,00061,31915987700061,O,1995-12-01,42,2023,,2025-12-05T18:52:37.011,false,A,O,,1980-05-13,5710,THALES LAS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00111,2025-12-12T13:09:40.332,GE,2023,,,,,,VOIE PIERRE GILLES DE GENNES,91470,LIMOURS,,91338,,,,,,A,,,,,26.51A,NAFRev2,O,26.51Y
319159877,00079,31915987700079,O,1995-12-01,32,2023,,2025-12-06T03:55:55.756,false,A,O,,1980-05-13,5710,THALES LAS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00111,2025-12-12T13:09:40.332,GE,2023,,29,,,RUE,DE MONTARAN,45400,FLEURY-LES-AUBRAIS,,45147,,,451470540_B,618980.4076752034,6761038.069676959,A,,,,,26.51A,NAFRev2,O,26.51Y
319159877,00103,31915987700103,O,2007-04-27,42,2023,,2025-12-05T16:02:34.921,false,A,O,,1980-05-13,5710,THALES LAS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00111,2025-12-12T13:09:40.332,GE,2023,,3,,,AVENUE,CHARLES LINDBERGH,94150,RUNGIS,,94065,,,940650200_B,652490.8584460536,6850285.928255284,A,,,,,26.51A,NAFRev2,O,26.51Y
319159877,00111,31915987700111,O,2007-06-26,51,2023,,2025-12-05T16:58:28.495,true,A,O,,1980-05-13,5710,THALES LAS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00111,2025-12-12T13:09:40.332,GE,2023,,2,,,AVENUE,GAY-LUSSAC,78990,ELANCOURT,,78208,,,782081650_B,624702.1510074227,6854968.094597836,A,,,,,26.51A,NAFRev2,O,26.51Y
319159877,00145,31915987700145,O,2006-12-21,NN,,,2025-12-06T04:45:04.214,false,A,O,,1980-05-13,5710,THALES LAS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00111,2025-12-12T13:09:40.332,GE,2023,,105,,,AVENUE,DU GENERAL EISENHOWER,31100,TOULOUSE,,31555,,,315553818_B,569905.237537468,6274907.0533684455,A,,,,,26.51A,NAFRev2,O,26.51Y
319159877,00152,31915987700152,O,2017-12-31,NN,,,2025-12-05T15:56:51.024,false,A,O,,1980-05-13,5710,THALES LAS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00111,2025-12-12T13:09:40.332,GE,2023,CEV,,,,,LDT BASE AERIENNE 125,13118,ISTRES,,13047,,,130470085_C,,,A,,,,,26.51A,NAFRev2,N,26.51Y
319159877,00202,31915987700202,O,2017-12-31,42,2023,,2025-12-06T04:45:04.213,false,A,O,,1980-05-13,5710,THALES LAS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00111,2025-12-12T13:09:40.332,GE,2023,1 A 5,1,,,AVENUE,CARNOT,91300,MASSY,,91377,,,913770810_B,645949.8260047212,6847595.459223478,A,,,,,26.51A,NAFRev2,O,26.51Y
319159877,00228,31915987700228,O,2025-01-01,NN,,,2025-12-06T04:18:55.855,false,A,O,,1980-05-13,5710,THALES LAS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00111,2025-12-12T13:09:40.332,GE,2023,,19,,21,AVENUE,MORANE SAULNIER,78140,VELIZY-VILLACOUBLAY,,78640,,,786400435_B,642460.08,6854142.64,A,,,,,26.51A,NAFRev2,O,26.51Y
319159877,00236,31915987700236,O,2019-04-01,NN,,,2025-12-05T19:58:44.141,false,A,O,,1980-05-13,5710,THALES LAS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00111,2025-12-12T13:09:40.332,GE,2023,,1,B,,RUE,LOUIS BRAILLE,35136,SAINT-JACQUES-DE-LA-LANDE,,35281,,,352810834_B,349962.43,6787325.55,A,,,,,26.51A,NAFRev2,O,26.51Y
320442122,00059,32044212200059,O,2010-06-01,NN,,,2025-12-05T19:11:18.653,true,A,O,,1980-09-01,5710,SOCIETE DE MARQUAGE ET DE SIGNALISATION,SMS,,,,,,,,,,26.51A,NAFRev2,,N,,NN,,00059,2025-12-06T07:29:29.999,ETI,2023,174-178,174,,,QUAI,DE JEMMAPES,75010,PARIS,,75110,,,751104964_B,653597.9269999467,6864509.419549713,A,,,,,26.51A,NAFRev2,O,26.51Y
321932436,00025,32193243600025,O,1985-02-21,NN,,,2025-12-05T20:05:35.232,true,A,O,,1981-03-01,2210,LEBON JEAN-JACQUES LORILLU JEAN,,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00025,2025-12-06T10:42:56.486,PME,2023,,,,,AVENUE,DU GENERAL DE GAULLE,14520,PORT-EN-BESSIN-HUPPAIN,,14515,,,145150006_B,427330.39472020837,6922598.44497879,A,,,,,26.51A,NAFRev2,N,26.51Y
322731589,00030,32273158900030,O,1994-04-11,NN,,,2025-12-05T19:39:21.6,true,A,O,,1976-01-01,1000,,,M,MOREAU,,GEORGES,JOSEPH,M,,GEORGES,,26.51A,NAFRev2,,,,NN,,00030,2025-12-06T07:57:44.144,PME,2023,,1,,,AVENUE,DE VERDUN,06600,ANTIBES,,06004,,,060043560_B,1033006.8833981887,6284792.969537637,A,,,,,26.51A,NAFRev2,N,26.51Y
323439737,00020,32343973700020,O,1989-02-01,NN,,4321AB,2025-12-05T19:05:49.832,true,A,O,,1981-07-01,5499,FIAB-ELEC,,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00020,2025-12-06T08:19:15.35,PME,2023,,,,,,,76440,HAUCOURT,,76343,,,,,,A,,,,,26.51A,NAFRev2,N,26.51Y
329232201,00023,32923220100023,O,1990-06-04,01,2023,,2025-12-05T18:02:00.47,true,A,O,,1984-02-20,5499,MORVAN ELECTRON MARINE INDUSTRIE,,,,,,,,,,,26.51A,NAFRev2,,N,,01,2023,00023,2025-12-06T05:57:11.81,PME,2023,ZAC DES PRADEAUX,,,,,LES PRADEAUX,83270,SAINT-CYR-SUR-MER,,83112,,,83112B041_C,,,A,,,,,26.51A,NAFRev2,O,26.51Y
334474111,00021,33447411100021,O,1998-12-28,22,2023,,2025-12-05T16:26:14.993,true,A,O,,1985-12-11,5710,MEGGITT (SENSOREX),,,,,,,,,,,26.51A,NAFRev2,,N,,22,2023,00021,2025-12-06T07:57:36.432,ETI,2023,ARCHAMPS TECHNOPOLE,196,,,RUE,LOUIS RUSTIN,74160,ARCHAMPS,,74016,,,740160208_B,940632.0148889244,6564730.53980397,A,,,,,26.51A,NAFRev2,O,26.51Y
337516702,00038,33751670200038,O,2007-05-01,11,2023,,2025-12-06T00:05:09.887,true,A,O,,1986-02-01,5710,COMPOSANTS POUR AERONAUTIQUE ET ELECTRON,CAE,,,,,,,,,,26.51A,NAFRev2,,N,,11,2023,00038,2025-12-06T05:25:38.346,PME,2023,ZI SAINTE AGATHE,,,,RUE,PILATRE DE ROZIER,57190,FLORANGE,,57221,,,572210562_B,927674.411797366,6916435.489391692,A,,,,,26.51A,NAFRev2,O,26.51Y
341297620,00013,34129762000013,O,1987-05-15,NN,,2651AZ,2025-12-05T16:49:22.753,true,A,O,,1987-05-15,5499,AU GRAND LARGE,,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00013,2025-12-06T07:33:28.903,PME,2023,,,,,BOULEVARD,BIGOT DESCELERS,62630,ETAPLES,,62318,,,623180140_B,602678.1179515863,7047692.805861005,A,,,,,26.51A,NAFRev2,O,26.51Y
341618379,00026,34161837900026,O,2012-04-26,21,2023,,2025-12-05T22:20:57.788,true,A,O,,1987-06-01,5710,FALGAYRAS S.A.S,,,,,,,,,,,26.51A,NAFRev2,,N,,21,2023,00026,2025-12-06T05:25:12.998,PME,2023,5-7-ZAC DES RAMASSIERS,5,,,ALLEE,CHARLES CROS,31770,COLOMIERS,,31149,,,311490334_B,567130.4955762825,6278890.058048872,A,,,,,26.51A,NAFRev2,O,26.51Y
350142691,00046,35014269100046,O,2009-07-01,03,2023,2651BZ,2025-12-06T04:50:01.183,true,A,O,,1989-04-01,5710,MAINTENANCE ENERGIE SERVICE,,,,,,,,,,,26.51A,NAFRev2,,N,,03,2023,00046,2025-12-06T05:43:44.285,PME,2023,ZAC DES BEAUDOTTES,13,,,RUE,PAUL LANGEVIN,93270,SEVRAN,,93071,,,930711404_B,665602.1715179418,6872111.453326261,A,,,,,26.51A,NAFRev2,O,26.51Y
350368684,00014,35036868400014,O,1982-11-01,NN,,,2025-12-05T20:10:17.916,true,A,O,,1982-11-01,3220,W.H. DEN OUDEN N.V.,,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00014,2025-12-06T11:02:15.626,PME,2023,,,,,,3125 BD SCHIEDAM,,,571 FOKKERSTRAAT,,99135,PAYS-BAS,,,,A,,,,,26.51A,NAFRev2,N,26.51Y
350368684,00022,35036868400022,O,1982-11-01,NN,,,2025-12-06T03:37:44.467,false,A,O,,1982-11-01,3220,W.H. DEN OUDEN N.V.,,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00014,2025-12-06T11:02:15.626,PME,2023,,21,,,RUE,DU GENERAL LECLERC,59390,LYS-LEZ-LANNOY,,59367,,,593670325_B,715224.5638266683,7063153.124743186,A,,,,,26.51A,NAFRev2,N,26.51Y
354047532,00107,35404753200107,O,2020-05-01,03,2023,,2025-12-05T18:01:23.819,false,A,O,,1990-03-15,5710,APPLICATIONS ELECTRONIQUES MARITIMES ET INDUSTRIELLES,AEMI,,,,,,,,,,46.52Z,NAFRev2,,N,,11,2023,00099,2025-12-06T07:44:17.235,PME,2023,,21,,,RUE,LOUIS FONTAINE,62200,BOULOGNE-SUR-MER,,62160,,,621602230_B,600422.5695043191,7070379.747000735,A,A.M.E.I.,,,A.E.M.I,26.51A,NAFRev2,N,26.51Y
357502202,00041,35750220200041,O,1994-09-30,NN,,,2025-12-05T16:35:51.545,true,A,O,,1957-01-01,5599,SOCIETE RADIO NAVIGATION,,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00041,2025-12-06T05:58:36.435,PME,2023,FACE A LA CRIEE,,,,RUE,GAMBETTA,13110,PORT-DE-BOUC,,13077,,,130770260_B,860879.0648155141,6258296.661984173,A,,,,,26.51A,NAFRev2,N,26.51Y
375780103,00137,37578010300137,O,1993-11-01,12,2023,,2025-12-06T05:06:42.469,false,A,O,,1957-01-01,5710,BARILLEC SAS,,,,,,,,,,,33.20D,NAFRev2,,N,,32,2023,00236,2026-01-29T13:01:12.357,GE,2023,,4,,,RUE,DE L'INDUSTRIE,56100,LORIENT,,56121,,,561212630_B,222392.03832442046,6756288.6322803125,A,,,,,26.51A,NAFRev2,O,26.51Y
377762554,00048,37776255400048,O,2000-04-01,11,2023,,2025-12-06T00:33:15.601,true,A,O,,1990-02-22,5710,MOBILIS,,,,,,,,,,,30.11Z,NAFRev2,,N,,12,2023,00048,2025-12-06T05:31:58.855,PME,2023,A,2120,,,CHEMIN,DES BASTIDONNES,13510,EGUILLES,,13032,,,130320570_B,889073.32,6279160.3,A,,,,,26.51A,NAFRev2,O,26.51Y
377762554,00055,37776255400055,O,2003-07-04,NN,,,2025-12-05T16:09:49.284,false,A,O,,1990-02-22,5710,MOBILIS,,,,,,,,,,,30.11Z,NAFRev2,,N,,12,2023,00048,2025-12-06T05:31:58.855,PME,2023,,370,,,RUE,JEAN DE GUIRAMAND,13290,AIX-EN-PROVENCE,,13001,,,130011434_B,891568.1574027806,6269068.432604711,A,,,,,26.51A,NAFRev2,N,26.51Y
377762554,00089,37776255400089,O,2023-01-31,NN,,,2025-12-05T16:06:44.161,false,A,O,,1990-02-22,5710,MOBILIS,,,,,,,,,,,30.11Z,NAFRev2,,N,,12,2023,00048,2025-12-06T05:31:58.855,PME,2023,,91,,,RUE,JACQUES COMBES,47240,CASTELCULIER,,47051,,,470510030_B,514438.9905266309,6344660.593780828,A,,,,,26.51A,NAFRev2,O,26.51Y
380032888,00014,38003288800014,O,1987-04-01,NN,,,2025-12-05T21:22:57.508,true,A,O,,1987-04-01,2210,ARMEMENTS ETELLOIS ENTRETIEN,,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00014,2025-12-06T07:28:15.63,PME,2023,,,,,RUE,JEAN BART,56410,ETEL,,56055,,,560550520_B,234667.55627930502,6747255.281506543,A,,,,,26.51A,NAFRev2,N,26.51Y
380295451,00047,38029545100047,O,2001-06-21,22,2023,,2025-12-05T22:38:03.877,true,A,O,,1990-12-20,5710,ZF AUTOCRUISE FRANCE,,,,,,,,,,,26.51A,NAFRev2,,N,,22,2023,00047,2025-12-06T05:25:21.226,ETI,2023,ZAC TECHNOPOLE BREST IROISE,,,,,LA POINTE DU DIABLE,29280,PLOUZANE,,29212,,,29212B213_C,,,A,,,,,26.51A,NAFRev2,O,26.51Y
380685297,00042,38068529700042,O,2018-01-09,11,2023,2651AZ,2025-12-06T04:34:14.575,true,A,O,,1991-01-01,5599,GISMAN,,,,,,,,,,,26.51A,NAFRev2,,N,,11,2023,00042,2025-12-06T05:38:11.625,ETI,2023,ZA DE KERSTRAN 1,12,,,IMPASSE,DU BOIS,56400,BRECH,,56023,,,560230006_B,248334.3072665137,6749042.063065075,A,,,,,26.51A,NAFRev2,O,26.51Y
380927905,00014,38092790500014,O,1991-01-15,NN,,,2025-12-05T16:18:25.962,true,A,O,,1991-01-15,5499,B.S.T. ELECTRONIQUE,,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00014,2025-12-06T08:47:49.222,PME,2023,,3,,,RUE,DE LA MOTTE,71380,EPERVANS,,71189,,,711890085_B,845154.184187667,6629539.748532764,A,,,,,26.51A,NAFRev2,O,26.51Y
382846350,00033,38284635000033,O,2014-06-23,NN,,,2025-12-06T03:22:30.926,true,A,O,,1991-08-06,5599,ALTEC INDUSTRIES,,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00033,2025-12-06T05:53:22.124,PME,2023,,,,,,CHAMPFOLIE,77720,GRANDPUITS BAILLY CARROIS,,77211,,,77211B011_C,,,A,,,,,26.51A,NAFRev2,N,26.51Y
383140597,00014,38314059700014,O,1991-07-01,NN,,,2025-12-05T18:57:29.811,true,A,O,,1991-07-01,3220,MOTOREN U TURBINEN UNION,MTU,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00014,2025-12-06T09:41:31.442,PME,2023,,,,,,FRIEDRICHSHAFER 1,,,D 7990 POST FACH 2040,,99109,ALLEMAGNE,,,,A,,,,,26.51A,NAFRev2,N,26.51Y
383475092,00037,38347509200037,O,1995-11-30,NN,,,2025-12-05T23:50:35.693,false,A,O,,1991-10-18,5710,THALES DMS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00110,2025-12-06T05:26:37.032,GE,2023,LA CLEF DE SAINT PIERRE,1,,,BOULEVARD,JEAN MOULIN,78990,ELANCOURT,,78208,,,78208mnbh_B,624449.4350533673,6855715.0742974095,A,,,,,26.51A,NAFRev2,O,26.51Y
383475092,00045,38347509200045,O,1995-12-01,42,2023,,2025-12-05T20:13:31.986,false,A,O,,1991-10-18,5710,THALES DMS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00110,2025-12-06T05:26:37.032,GE,2023,DIVISION FRANCAISE LIBRE,10,,,AVENUE,1ERE D.F.L.,29200,BREST,,29019,,,29019lyv1_B,141565.2486585736,6835153.811470409,A,,,,,26.51A,NAFRev2,O,26.51Y
383475092,00110,38347509200110,O,1999-12-01,42,2023,,2025-12-05T23:50:01.201,true,A,O,,1991-10-18,5710,THALES DMS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00110,2025-12-06T05:26:37.032,GE,2023,LA CLEF SAINT PIERRE,2,,,AVENUE,GAY-LUSSAC,78990,ELANCOURT,,78208,,,782081650_B,624702.1510074227,6854968.094597836,A,,,,,26.51A,NAFRev2,O,26.51Y
383475092,00193,38347509200193,O,2016-08-01,42,2023,,2025-12-06T03:33:21.126,false,A,O,,1991-10-18,5710,THALES DMS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00110,2025-12-06T05:26:37.032,GE,2023,75-77,75,,,AVENUE,MARCEL DASSAULT,33700,MERIGNAC,,33281,,,332811849_B,407438.605989499,6423454.590350662,A,,,,,26.51A,NAFRev2,O,26.51Y
383475092,00201,38347509200201,O,2017-12-31,41,2023,,2025-12-05T20:00:03.034,false,A,O,,1991-10-18,5710,THALES DMS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00110,2025-12-06T05:26:37.032,GE,2023,BP 157,525,,,ROUTE,DES DOLINES,06560,VALBONNE,,06152,,,061520100_B,1025751.7970746751,6288599.764055609,A,,,,,26.51A,NAFRev2,O,26.51Y
383475092,00243,38347509200243,O,2019-01-01,NN,,,2025-12-06T03:34:05.545,false,A,O,,1991-10-18,5710,THALES DMS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00110,2025-12-06T05:26:37.032,GE,2023,19/21,19,,,AVENUE,MORANE SAULNIER,78140,VELIZY-VILLACOUBLAY,,78640,,,786400435_B,642545.4633403604,6854195.05215019,A,,,,,26.51A,NAFRev2,N,26.51Y
383475092,00250,38347509200250,O,2023-07-01,22,2023,,2025-12-06T01:18:21.026,false,A,O,,1991-10-18,5710,THALES DMS FRANCE SAS,,,,,,,,,,,26.51A,NAFRev2,,N,,52,2023,00110,2025-12-06T05:26:37.032,GE,2023,,525,,,AVENUE,DU PIC DE BERTAGNE,13420,GEMENOS,,13042,,,130420287_B,912332.3641150018,6246050.205532856,A,,,,,26.51A,NAFRev2,N,26.51Y
384738167,00012,38473816700012,O,1992-04-10,01,2023,2651AZ,2025-12-05T16:43:31.252,true,A,O,,1992-04-10,5499,ESPACE ELECTRONIQUE MARINE,,,,,,,,,,,26.51A,NAFRev2,,,,01,2023,00012,2025-12-06T06:56:30.525,PME,2023,PORT DE PLAISANCE,116,,,AVENUE,DE L' ADOUR,64600,ANGLET,,64024,,,640240010_B,335488.2561415197,6280024.155647805,A,,,,,26.51A,NAFRev2,O,26.51Y
385030119,00015,38503011900015,O,1992-03-30,NN,,,2025-12-05T16:31:38.607,true,A,O,,1992-03-30,5710,BRUEY,,,,,,,,,,,26.51A,NAFRev2,,,,NN,,00015,2025-12-06T08:43:14.882,PME,2023,,5,,,RUE,JOSSELIN,95110,SANNOIS,,95582,,,955821160_B,644930.1831373794,6875266.364778043,A,,,,,26.51A,NAFRev2,O,26.51Y
388987257,00010,38898725700010,O,1992-07-29,11,2023,,2025-12-06T03:41:18.462,false,A,O,,1992-07-29,5202,OBSTA,,,,,,,,,,,26.51A,NAFRev2,,N,,12,2023,00051,2025-12-06T05:13:27.259,PME,2023,,3,,,IMPASSE,DE LA BLANCHISSERIE,51100,REIMS,,51454,,,514540940_B,775392.818453972,6905026.960901657,A,,,,,26.51A,NAFRev2,O,26.51Y
388987257,00051,38898725700051,O,2023-03-01,02,2023,,2025-12-05T21:27:11.733,true,A,O,,1992-07-29,5202,OBSTA,,,,,,,,,,,26.51A,NAFRev2,,N,,12,2023,00051,2025-12-06T05:13:27.259,PME,2023,,29,,,BOULEVARD,EDGAR QUINET,75014,PARIS,,75114,,,751143116_B,650313.3475651991,6860380.9226436885,A,,,,,26.51A,NAFRev2,N,26.51Y
391157799,00019,39115779900019,O,1993-05-01,01,2023,2651AZ,2025-12-06T01:21:10.459,true,A,O,,1993-05-01,1000,,,M,FAUQUET,,JACQUES,,,,JACQUES,,26.51A,NAFRev2,,,,01,2023,00019,2025-12-06T08:25:01.016,PME,2023,,,,,BOULEVARD,ALLEGRE,97290,LE MARIN,,97217,,,972170030_B,729345.6853804493,1600866.047205252,A,,,,,26.51A,NAFRev2,O,26.51Y
