siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
338628134,00250,33862813400250,O,2016-12-01,01,2023,,2025-12-06T02:28:29.843,false,A,O,,1986-07-15,5710,TOWERCAST,,,,,,,,,,,61.20Z,NAFRev2,,N,,22,2023,00094,2025-12-06T05:43:28.427,ETI,2023,IMM MACH 5 ZONE D'ACTIVITE HORIZON 200,9786,,,AVENUE,DES HAUTS GRIGNEUX,76420,BIHOREL,,76095,,,760951249_B,565156.3761296861,6931322.166605055,A,,,,,61.20Z,NAFRev2,O,61.10Y
338628134,00268,33862813400268,O,2017-01-01,02,2023,,2025-12-05T21:03:12.526,false,A,O,,1986-07-15,5710,TOWERCAST,,,,,,,,,,,61.20Z,NAFRev2,,N,,22,2023,00094,2025-12-06T05:43:28.427,ETI,2023,ROUTE DU CANAL DI MELO,,,,,ZA DE TRAGONE HANGAR 23,20620,BIGUGLIA,,2B037,,,,,,A,,,,,61.20Z,NAFRev2,O,61.10Y
338628134,00276,33862813400276,O,2017-06-01,01,2023,,2025-12-06T04:43:15.126,false,A,O,,1986-07-15,5710,TOWERCAST,,,,,,,,,,,61.20Z,NAFRev2,,N,,22,2023,00094,2025-12-06T05:43:28.427,ETI,2023,,1175,,,AVENUE,DE LA REPUBLIQUE,06550,LA ROQUETTE-SUR-SIAGNE,,06108,,,061080240_B,1018601.8812852307,6283737.52018021,A,,,,,61.20Z,NAFRev2,O,61.10Y
338628134,00292,33862813400292,O,2020-08-01,12,2023,,2025-12-06T02:08:29.431,false,A,O,,1986-07-15,5710,TOWERCAST,,,,,,,,,,,61.20Z,NAFRev2,,N,,22,2023,00094,2025-12-06T05:43:28.427,ETI,2023,ZA DE MONTREDON,17,B,,AVENUE,D'HERMES,31240,L'UNION,,31561,,,315610291_B,578651.120001482,6283413.578670725,A,,,,TTI,61.20Z,NAFRev2,N,61.10Y
338628134,00300,33862813400300,O,2021-05-01,03,2023,,2025-12-05T19:33:31.08,false,A,O,,1986-07-15,5710,TOWERCAST,,,,,,,,,,,61.20Z,NAFRev2,,N,,22,2023,00094,2025-12-06T05:43:28.427,ETI,2023,,105,,,BOULEVARD,DE CHANZY,93100,MONTREUIL,,93048,,,930481450_B,658047.0177904965,6862214.578528746,A,,,,TTI,61.20Z,NAFRev2,N,61.10Y
338628134,00318,33862813400318,O,2023-06-01,12,2023,,2025-12-05T19:26:02.22,false,A,O,,1986-07-15,5710,TOWERCAST,,,,,,,,,,,61.20Z,NAFRev2,,N,,22,2023,00094,2025-12-06T05:43:28.427,ETI,2023,PARC RENAISSANCE,7,,,RUE,EUGENE HENAFF,69200,VENISSIEUX,,69259,,,692590515_B,847779.9051894159,6511524.974821482,A,,,,TTI,61.20Z,NAFRev2,O,61.10Y
339235103,00027,33923510300027,O,2014-05-12,NN,,,2025-12-06T04:26:29.342,true,A,O,,1986-11-04,1000,,,M,GUZZO,,ALBIN,,,,ALBIN,,61.20Z,NAFRev2,,,,NN,,00027,2025-12-06T07:27:38.462,PME,2023,,9,,,ALLEE,DU PROFESSEUR MONOD,93600,AULNAY-SOUS-BOIS,,93005,,,930052965_B,664584.4873038987,6872494.252309132,A,,,,,61.20Z,NAFRev2,N,61.10Y
340748151,00016,34074815100016,O,1987-04-01,03,2023,4520AA,2025-12-06T04:43:14.745,true,A,O,,1987-04-01,1000,,,F,GRIMM,BARTZ,MARIE,CHRISTIANE,,,MARIE,,61.20Z,NAFRev2,,,,03,2023,00016,2025-12-06T09:39:42.582,PME,2023,,655,,,RUE,DE SARREGUEMINES,57600,ŒTING,,57521,,,575210440_B,985605.4095523212,6904297.879384735,A,,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00020,34240439900020,O,1987-06-04,12,2023,,2025-12-05T23:59:22.853,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,PILIER SUD,,,,,TOUR EIFFEL,75007,PARIS 07,,75107,,,75107P320_C,,,A,EM TOUR EIFFEL,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00046,34240439900046,O,1987-06-04,NN,,,2025-12-06T03:29:09.291,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,NUM VOIE 13 A 15,15,,,RUE,COGNACQ-JAY,75007,PARIS,,75107,,,751072177_B,648893.9148833706,6862636.3693761155,A,CEN LELLUCH,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00145,34240439900145,O,1987-06-04,32,2023,,2025-12-05T21:15:52.775,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,TOUR DE ROMAINVILLE,,,,AVENUE,DE LA RESISTANCE,93260,LES LILAS,,93045,,,930458145_B,657640.3385038436,6865096.826148257,A,EM ROMAINVILLE,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00178,34240439900178,O,1987-06-04,11,2023,,2025-12-05T22:16:31.711,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,TDF DIRECTION NORD,35,,,RUE,GAMBETTA,59130,LAMBERSART,,59328,,,593280480_B,702766.8929978242,7061289.306982689,A,CEN LAMBERSAT,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00210,34240439900210,O,1987-06-04,11,2023,,2025-12-06T03:17:46.626,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,LE VILLAGE,,,,RTE,DEPARTEMENTALE 75,62172,BOUVIGNY-BOYEFFLES,,62170,,,,,,A,CE LILLE BOUVIGNY,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00251,34240439900251,O,1987-06-04,21,2023,,2025-12-05T21:59:20.538,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,14,,,ROUTE,DE MIRECOURT,54500,VANDŒUVRE-LES-NANCY,,54547,,,545470490_B,934933.1609251472,6845512.111522051,A,DIR REG NANCY,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00269,34240439900269,O,1987-09-08,NN,,,2025-12-05T23:08:02.482,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,STANG AR GARRONT,,,,RUE,CAMILLE DANGUILLAUME,29150,CHATEAULIN,,29026,,,290260090_B,176297.5795302986,6813640.852706679,A,CIRCONSCRIPTION CHATEAULIN,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00319,34240439900319,O,1987-09-08,NN,,,2025-12-06T05:03:10.064,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,2,,,AVENUE,ALFRED SAUVY,66100,PERPIGNAN,,66136,,,661364733_B,692042.2738967307,6175521.995850544,A,CEN PERPIGNAN,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00335,34240439900335,O,1987-09-08,NN,,,2025-12-05T22:04:29.707,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,76,,,BOULEVARD,GASSENDI,04000,DIGNE-LES-BAINS,,04070,,,040700710_B,959358.2729875944,6338162.607302404,A,REEM CENTRE LOCAL,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00343,34240439900343,O,1987-09-08,11,2023,,2025-12-06T00:35:47.75,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,155,B,,LOT,DE LA TOURNEMINE,36100,SAINT-AOUSTRILLE,,36179,,,36179A001_C,,,A,CENTRE EMETTEUR ISSOUDUN C,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00350,34240439900350,O,1987-09-08,11,2023,,2025-12-05T21:44:40.86,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,25,,,,LES TERRES BLANCHES,18500,ALLOUIS,,18005,,,18005b135_B,639884.377743281,6674274.073981995,A,CEN ALLOUIS,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00376,34240439900376,O,1987-09-08,NN,,,2025-12-05T22:59:36.441,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,8,,,RUE,COLONEL ROZANOFF,89000,AUXERRE,,89024,,,890241733_B,743117.1110508142,6746300.445709628,A,BASE MAINTENANCE,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00392,34240439900392,O,1987-09-08,NN,,,2025-12-05T21:25:44.568,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,CHARLEVILLE MEZIERES,,,,LD,LE PRETRE,08090,SURY,,08432,,,,,,A,CE MEZIERES SURY,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00418,34240439900418,O,1987-09-08,03,2023,,2025-12-05T22:16:03.54,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,,,,LD,GEMEINDEWAL ET KUNTSCHENWE,57935,LUTTANGE,,57426,,,,,,A,CENTRE EMETTEUR DE LUTTANGE,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00434,34240439900434,O,1987-09-08,NN,,,2025-12-05T22:36:34.567,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,3,,,AVENUE,DE BELLE FONTAINE,35510,CESSON-SEVIGNE,,35051,,,350510074_B,356176.64940810914,6790851.626752013,A,DIR REG OUEST ZIRST CESSON,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00525,34240439900525,O,1987-09-08,NN,,,2025-12-06T03:17:48.286,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,ZI,160,,,RUE,DES CHABRIERES,48000,MENDE,,48095,,,480950343_B,736943.8428654684,6381281.604168219,A,BASE MAIN RECEPT MENDE,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00590,34240439900590,O,1987-09-08,NN,,,2025-12-05T22:24:52.988,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,BELLEVUE,,,,,ZONE INDUSTRIELLE,43700,BRIVES-CHARENSAC,,43041,,,,,,A,MAIN BRIVE BASE CHARENSAC,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00632,34240439900632,O,1987-09-08,12,2023,,2025-12-06T03:03:07.887,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,30,,,CHEMIN,DE BRIOUDES,31600,MURET,,31395,,,313950251_B,565566.3027048435,6262500.336448575,A,CE MURET,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00640,34240439900640,O,1987-09-08,NN,,,2025-12-05T19:57:07.745,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,,,,RUE,DE LA LINIERE,64140,BILLERE,,64129,,,641290510_B,423818.5053233306,6250595.5007645,A,CE PAU BILLIERES,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00681,34240439900681,O,1987-09-08,NN,,,2025-12-05T20:04:18.655,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,2,,,RUE,BRANLY,81200,MAZAMET,,81163,,,811630420_B,650811.6408828857,6266357.640554613,A,CIRC. MIDI PYRENEES EST,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00715,34240439900715,O,1987-09-08,NN,,,2025-12-05T23:23:22.85,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,91,,,RUE,FUSTEL DE COULANGES,87000,LIMOGES,,87085,,,870852115_B,562670.3087920891,6527437.573783783,A,CIRC. LIMOUSIN,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00731,34240439900731,O,1987-09-08,12,2023,,2025-12-06T03:17:57.254,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,VERTOU,,,,,CENTRE TV FM NANTES,44115,HAUTE-GOULAINE,,44071,,,,,,A,CEN HAUTE GOULAINE,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00749,34240439900749,O,1987-09-08,NN,,,2025-12-06T00:36:20.104,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,RTE DE ST HUBERT,,,,,LES TERRES BLANCHES,72360,MAYET,,72191,,,72191C585_C,,,A,CE LE MANS MAYET,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00756,34240439900756,O,1987-09-08,NN,,,2025-12-06T03:17:35.771,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,BASE DE L OLMO,,,,ROUTE,DES MILELLI,20090,AJACCIO,,2A004,,,2a004e9d6x5_B,1176245.2703992804,6110367.551834204,A,CEN AJACCIO,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00772,34240439900772,O,1987-09-08,NN,,,2025-12-06T03:16:40.994,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,FORET DOMANIALE  DE BAROCA,,,,LD,MARGHESE,20137,PORTO-VECCHIO,,2A247,,,,,,A,EM PORTO VECCHIO,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00806,34240439900806,O,1987-09-08,NN,,,2025-12-06T04:11:34.181,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,LDT LA BLANQUETTE,,,,RUE,DE LA FONT-FROIDE,34090,MONTPELLIER,,34172,,,341722275_B,768356.8620529409,6283336.359185437,A,,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00822,34240439900822,O,1988-09-08,NN,,,2025-12-06T00:11:47.83,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,LES ESSARTS,,,,RTE,NATIONALE 840,76530,GRAND-COURONNE,,76319,,,763190567_C,,,A,EM ROUEN ESSARTS,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00830,34240439900830,O,1987-09-08,21,2023,,2025-12-05T22:00:22.321,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,,,,CHEMIN,DE LA CEPIERE,31100,TOULOUSE,,31555,,,315551820_B,570689.682507284,6277676.794557854,A,DIR. REG. TOULOUSE CEPIERE,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00863,34240439900863,O,1987-09-08,NN,,,2025-12-05T17:16:51.407,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,BASE DE TROYES,7,,,RUE,RAYMOND ARON,10120,SAINT-ANDRE-LES-VERGERS,,10333,,,103332560_B,779050.3694753983,6797965.052328609,A,,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00913,34240439900913,O,1987-09-08,12,2023,,2025-12-05T21:13:05.204,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,ST ANDRE DE CORCY,,,,,LES VABRES,01390,TRAMOYES,,01424,,,,,,A,EM TRAMOYES,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00939,34240439900939,O,1987-09-08,NN,,,2025-12-06T04:18:16.834,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,7,,,RUE,PIERRE LATECOERE,65200,BAGNERES-DE-BIGORRE,,65059,,,650591090_B,468184.2191980717,6223404.145084026,A,CIRC. MIDI PYRENEES OUEST,,,,61.20Z,NAFRev2,O,61.90Y
342404399,00970,34240439900970,O,1987-09-08,NN,,,2025-12-06T02:59:18.985,false,A,O,,1987-06-04,5710,T D F,TDF,,,,,,,,,,61.20Z,NAFRev2,,N,,42,2023,03453,2025-12-15T18:26:43.36,ETI,2023,,254,,,AVENUE,MIRABEAU,84200,CARPENTRAS,,84031,,,840311194_B,863961.1890089923,6331457.8394488515,A,MAIN CARPENTRAS BASE,,,,61.20Z,NAFRev2,O,61.90Y
