siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
100189927,00013,10018992700013,O,2025-11-03,NN,,,2026-01-26T09:59:21.611,true,A,O,,2025-11-03,5710,KRAMPINFO,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00013,2026-01-26T09:59:21.611,,,,3,,,PLACE,DES MARRONNIERS,88100,SAINT-DIE-DES-VOSGES,,88413,,,884130775_B,992567.68,6806897.11,A,,,,,63.11Z,NAFRev2,N,62.10Y
100195064,00017,10019506400017,O,2026-01-20,NN,,,2026-02-06T13:32:12.009,true,A,O,,2026-01-20,5710,BELLA TECH SERVICES,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00017,2026-02-06T13:32:12.009,,,PORTE C422,7,,,RUE,DE LA FERME CASTEL,59260,LILLE,,59350,,,59350jj3o_B,708190.1,7059538.13,A,,,,BELLA TECH SERVICES,63.11Z,NAFRev2,N,63.10Y
100222678,00011,10022267800011,P,2025-12-01,NN,,,2026-01-23T09:21:14.681,true,A,P,,2025-12-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00011,2026-01-23T09:21:14.681,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-HIPPOLYTE-DU-FORT,,30263,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100232974,00012,10023297400012,O,2026-01-15,NN,,,2026-01-29T11:01:43.299,true,A,O,,2026-01-15,5710,GLOBAL TEK,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00012,2026-01-29T11:01:43.299,,,,89,,,RUE,DU PRESIDENT KENNEDY,92700,COLOMBES,,92025,,,920257276_B,645608.27,6870689.55,A,,,,,63.11Z,NAFRev2,N,63.10Y
100246669,00012,10024666900012,P,2026-01-23,NN,,,2026-01-23T14:32:59.665,true,A,P,,2026-01-23,2310,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,N,N,NN,,00012,2026-01-23T14:32:59.665,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-CEZAIRE-SUR-SIAGNE,,06118,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100253137,00010,10025313700010,O,2025-12-17,NN,,,2026-01-26T11:00:39.592,true,A,O,,2025-12-17,5710,LACLOUD,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00010,2026-01-26T11:00:39.592,,,,31,,,RUE,DU SERGENT BERNES CAMBOT,64000,PAU,,64445,,,644454000_B,426546.34,6251394.06,A,,,,,63.11Z,NAFRev2,N,62.10Y
100254465,00014,10025446500014,O,2025-12-17,NN,,,2026-01-26T17:00:22.551,true,A,O,,2025-12-17,5710,FLORE GPT,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00014,2026-01-26T17:00:22.551,,,,449,,,RUE,HELENE BOUCHER,40000,MONT-DE-MARSAN,,40192,,,401921061_B,418761.44,6317813.94,A,,,,,63.11Z,NAFRev2,N,62.10Y
100257930,00014,10025793000014,O,2026-01-21,NN,,,2026-01-26T10:59:21.512,true,A,O,,2026-01-21,5710,TELLA SYSTEM,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00014,2026-01-26T10:59:21.512,,,,9,,,RUE,MARCONI,02100,SAINT-QUENTIN,,02691,,,026913745_B,721050.73,6973503.65,A,,,,,63.11Z,NAFRev2,N,62.10Y
100290832,00011,10029083200011,P,2026-02-11,NN,,,2026-01-26T08:20:30.667,true,A,P,,2026-02-11,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00011,2026-01-26T08:20:30.666,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],PARIS,,75108,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100302306,00012,10030230600012,O,2025-12-22,NN,,,2026-01-26T17:01:04.53,true,A,O,,2025-12-22,5710,SDD,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00012,2026-01-26T17:01:04.529,,,,49,,,RUE,JULES MELINE,88000,EPINAL,,88160,,,881601400_B,956971.41,6789565.21,A,,,,,63.11Z,NAFRev2,N,62.10Y
100304898,00016,10030489800016,P,2026-01-24,NN,,,2026-01-26T17:00:54.95,true,A,P,,2026-01-24,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00016,2026-01-26T17:00:54.95,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],MARSEILLE,,13216,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100339076,00018,10033907600018,P,2026-03-02,NN,,,2026-01-26T15:06:34.471,true,A,P,,2026-03-02,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00018,2026-01-26T15:06:34.47,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],TORCY,,71540,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,70.20Y
100341312,00013,10034131200013,P,2026-02-01,NN,,,2026-01-26T15:30:17.575,true,A,P,,2026-02-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00013,2026-01-26T15:30:17.575,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-NAZAIRE,,44184,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100348952,00019,10034895200019,P,2026-01-26,NN,,,2026-01-26T17:18:35.733,true,A,P,,2026-01-26,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00019,2026-01-26T17:18:35.732,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],ROUBAIX,,59512,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100377563,00018,10037756300018,O,2026-01-26,NN,,,2026-01-29T17:34:27.856,true,A,O,,2026-01-26,5710,PROJET 520,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00018,2026-01-29T17:34:27.856,,,,59,,,RUE,DE PONTHIEU,75008,PARIS,,75108,,,751087612_B,649014.27,6863789.68,A,,,,,63.11Z,NAFRev2,N,60.39Y
100404672,00014,10040467200014,O,2026-01-27,NN,,,2026-01-27T17:15:05.124,true,A,O,,2026-01-27,1000,,,M,IDELHAJ,,AMINE,,,,AMINE,,63.11Z,NAFRev2,,,,NN,,00014,2026-01-27T17:15:05.124,,,,3,,,RUE,JEAN ZAY,59220,DENAIN,,59172,,,591720461_B,728976.62,7024553.22,A,,,,IDELOGY,63.11Z,NAFRev2,N,63.10Y
100425495,00015,10042549500015,P,2026-02-01,NN,,,2026-01-28T08:44:37.859,true,A,P,,2026-02-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00015,2026-01-28T08:44:37.859,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],VILLEJUIF,,94076,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100432269,00015,10043226900015,P,2026-01-30,NN,,,2026-01-28T09:32:03.025,true,A,P,,2026-01-30,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00015,2026-01-28T09:32:03.024,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],LOOS,,59360,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100434521,00017,10043452100017,P,2026-01-27,NN,,,2026-01-28T09:54:53.672,true,A,P,,2026-01-27,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00017,2026-01-28T09:54:53.671,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-CLOUD,,92064,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,85.51Y
100449081,00015,10044908100015,P,2026-01-27,NN,,,2026-01-28T13:46:04.217,true,A,P,,2026-01-27,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00015,2026-01-28T13:46:04.217,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],MONTPELLIER,,34172,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100453539,00015,10045353900015,O,2026-01-05,NN,,,2026-02-02T12:35:14.878,true,A,O,,2026-01-05,5710,DATAVEST VELIZY,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00015,2026-02-02T12:35:14.878,,,,2,,,RUE,MARIA DERAISMES,75017,PARIS,,75117,,,751176063_B,650642.27,6866186.76,A,,,,DATAVEST VELIZY,63.11Z,NAFRev2,N,63.10Y
100467190,00011,10046719000011,P,2026-01-01,NN,,,2026-01-28T18:59:15.634,true,A,P,,2026-01-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00011,2026-01-28T18:59:15.632,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],PARIS,,75110,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100467539,00019,10046753900019,P,2026-01-28,NN,,,2026-01-28T19:12:54.011,true,A,P,,2026-01-28,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00019,2026-01-28T19:12:54.011,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],IVRY-SUR-SEINE,,94041,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100477215,00014,10047721500014,P,2026-02-02,NN,,,2026-01-29T08:05:40.543,true,A,P,,2026-02-02,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00014,2026-01-29T08:05:40.543,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],PARIS,,75118,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100479237,00016,10047923700016,O,2026-02-01,NN,,,2026-01-30T11:00:54.701,true,A,O,,2026-02-01,1000,,,M,DUMONT,,MATHIS,HENRY,ALAIN,,MATHIS,,63.11Z,NAFRev2,,,,NN,,00016,2026-01-30T11:00:54.7,,,,8,,,RUE,LOUIS PASTEUR,62360,CONDETTE,,62235,,,622350061_B,602602.84,7062263.47,A,,,,,63.11Z,NAFRev2,N,63.10Y
100486455,00015,10048645500015,O,2011-06-20,NN,,,2026-01-29T09:01:56.906,true,A,O,,2011-06-20,3220,TELUS INTERNATIONAL AI INC,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00015,2026-01-29T09:01:56.905,,,SOUTH DECATUR BOULEVARD,2251,,,,,99000,,89102 LAS VEGAD NEVADA,,99404,ETATS-UNIS,,,,A,,,,,63.11Z,NAFRev2,O,63.10Y
100488998,00012,10048899800012,O,2026-01-19,NN,,,2026-02-12T14:29:33.445,true,A,O,,2026-01-19,5710,CROUSTYCLOUD,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00012,2026-02-12T14:29:33.436,,,,60,,,RUE,FRANCOIS IER,75008,PARIS,,75108,,,75108jjat_B,648794.46,6863544.75,A,,,,,63.11Z,NAFRev2,N,63.10Y
100497379,00014,10049737900014,O,2026-01-26,NN,,,2026-01-30T10:31:31.947,true,A,O,,2026-01-26,5710,BYR MEDIA,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00014,2026-01-30T10:31:31.947,,,,5,,,RUE,HECTOR BERLIOZ,86500,MONTMORILLON,,86165,,,861650814_B,537285.48,6594141.86,A,,,,,63.11Z,NAFRev2,N,62.10Y
100500552,00011,10050055200011,P,2026-01-01,NN,,,2026-02-02T17:00:40.451,true,A,P,,2026-01-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00011,2026-02-02T17:00:40.45,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],TOLLEVAST,,50599,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,62.10Y
100503986,00018,10050398600018,O,2026-03-08,NN,,,2026-01-29T13:08:14.418,true,A,O,,2026-03-08,2210,NOXIRA,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00018,2026-01-29T13:08:14.417,,,,24,,,RUE,DE TRION,69005,LYON,,69385,,,693857130_B,841274.21,6519037.5,A,NOXIRA,,,NOXIRA,63.11Z,NAFRev2,N,62.20H
100531284,00014,10053128400014,P,2026-01-06,NN,,,2026-02-02T13:16:49.925,true,A,P,,2026-01-06,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00014,2026-02-02T13:16:49.925,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],GRENOBLE,,38185,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100532712,00013,10053271200013,O,2026-01-30,NN,,,2026-01-30T08:06:58.519,true,A,O,,2026-01-30,1000,,,M,BELAKEBIR,,HICHAM,,,,HICHAM,,63.11Z,NAFRev2,,,,NN,,00013,2026-01-30T08:06:58.518,,,,153,,,RUE,EDOUARD VAILLANT,93140,BONDY,,93010,,,930103115_B,662585.18,6866223.37,A,,,,,63.11Z,NAFRev2,N,70.20Y
100536051,00012,10053605100012,P,2026-02-01,NN,,,2026-02-02T17:00:50.486,true,A,P,,2026-02-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00012,2026-02-02T17:00:50.485,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],COYE-LA-FORET,,60172,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,60.20H
100562651,00016,10056265100016,O,2026-01-29,NN,,,2026-01-30T14:16:39.505,true,A,O,,2026-01-29,1000,,,F,SANDULIAK,,MARTA,,,,MARTA,,63.11Z,NAFRev2,,,,NN,,00016,2026-01-30T14:16:39.505,,,,13,,,RUE,DES BOIS,92220,BAGNEUX,,92007,,,920070670_B,650070.6,6855211.43,A,,,,,63.11Z,NAFRev2,N,70.20Y
100570803,00013,10057080300013,O,2026-01-29,NN,,,2026-02-02T15:01:34.619,true,A,O,,2026-01-29,5710,WHOPEE,,,,,,,,,,,63.11Z,NAFRev2,,N,N,NN,,00013,2026-02-02T15:01:34.619,,,,2,,,IMPASSE,DES 4 VENTS,17220,SAINT-VIVIEN,,17413,,,174130049_B,386975.15,6561549.86,A,,,,,63.11Z,NAFRev2,N,63.10Y
100572304,00010,10057230400010,P,2026-01-30,NN,,,2026-01-30T16:37:14.573,true,A,P,,2026-01-30,2310,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,N,N,NN,,00010,2026-01-30T16:37:14.572,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],SAINT-CEZAIRE-SUR-SIAGNE,,06118,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
100618784,00019,10061878400019,O,2026-01-29,NN,,,2026-02-03T18:48:58.077,true,A,O,,2026-01-29,1000,,,M,RONCEN,,LENNY,JEROME,FABRICE,,LENNY,LENNY,63.11Z,NAFRev2,,,,NN,,00019,2026-02-03T18:48:58.076,,,BATIMENT H,29,,,RUE,DE L'EGALITE,59272,DON,,59670,,,596700220_B,694262.93,7049711.41,A,,,,LP HOSTING,63.11Z,NAFRev2,N,63.10Y
100626415,00010,10062641500010,O,2026-01-30,NN,,,2026-02-23T11:24:23.744,true,A,O,,2026-01-30,1000,,,F,SCHMITT,,ILONA,,,,ILONA,,63.11Z,NAFRev2,,,,NN,,00010,2026-02-23T11:24:23.745,,,,19,,,AVENUE,DES ALPES,69330,JONAGE,,69279,,,692790007_B,859475.37,6524117.68,A,,,,,63.11Z,NAFRev2,N,63.10Y
100635242,00017,10063524200017,P,2026-02-20,NN,,,2026-02-05T10:00:23.844,true,A,P,,2026-02-20,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00017,2026-02-05T10:00:23.843,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],MOISSAC,,82112,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,62.10Y
100645209,00014,10064520900014,P,2026-02-02,NN,,,2026-02-02T13:35:02.815,true,A,P,,2026-02-02,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],63.11Z,NAFRev2,,,,NN,,00014,2026-02-02T13:35:02.814,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],ANGERS,,49007,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],63.11Z,NAFRev2,N,63.10Y
